timestamp,anchorId,rtt_est,rtt_raw,dist_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623259813754877360,7c:df:a1:0e:db:f1,0,3,0.0,8,6,-66,3125,2383449034375,4341855287500,4341959040625,2383552790625
1623259813754877360,7c:df:a1:0e:db:f1,0,3,0.0,8,7,-66,4687,2415730034375,4374136331250,4374240040625,2415833748437
1623259814450418637,7c:df:a1:0e:db:f1,0,3,0.0,7,0,-66,4687,2886260034375,4844666960937,4844771040625,2886364118750
1623259814450418637,7c:df:a1:0e:db:f1,0,3,0.0,7,1,-66,1562,2915117034375,4873523998437,4873628040625,2915221078125
1623259814450418637,7c:df:a1:0e:db:f1,0,3,0.0,7,2,-67,4687,2947338034375,4905745043750,4905849040625,2947442035937
1623259814450418637,7c:df:a1:0e:db:f1,0,3,0.0,7,3,-67,3124,3015233034375,4973640132812,4973744040625,3015336945312
1623259814450418637,7c:df:a1:0e:db:f1,0,3,0.0,7,4,-66,3124,3047473034375,5005880176562,5005984040625,3047576901562
1623259814450418637,7c:df:a1:0e:db:f1,0,3,0.0,7,5,-66,4687,3083267034375,5041674223437,5041778040625,3083370856250
1623259814450418637,7c:df:a1:0e:db:f1,0,3,0.0,7,6,-66,3125,3119356034375,5077763271875,5077867040625,3119459806250
1623259815155199239,7c:df:a1:0e:db:f1,0,2,0.0,8,0,-67,3125,3583223034375,5541630887500,5541735040625,3583327190625
1623259815155199239,7c:df:a1:0e:db:f1,0,2,0.0,8,1,-66,3125,3615424034375,5573831931250,5573936040625,3615528146875
1623259815155199239,7c:df:a1:0e:db:f1,0,2,0.0,8,2,-66,4687,3647337034375,5605744973437,5605849040625,3647441106250
1623259815155199239,7c:df:a1:0e:db:f1,0,2,0.0,8,3,-66,1562,3683087034375,5641495020312,5641599040625,3683191056250
1623259815155199239,7c:df:a1:0e:db:f1,0,2,0.0,8,4,-66,1562,3715305034375,5673713062500,5673817040625,3715409014062
1623259815155199239,7c:df:a1:0e:db:f1,0,2,0.0,8,5,-66,4687,3747455034375,5705863106250,5705967040625,3747558973437
1623259815155199239,7c:df:a1:0e:db:f1,0,2,0.0,8,6,-66,1562,3783293034375,5741701153125,5741805040625,3783396923437
1623259815155199239,7c:df:a1:0e:db:f1,0,2,0.0,8,7,-66,3125,3815494034375,5773902196875,5774006040625,3815597881250
1623259815848967648,7c:df:a1:0e:db:f1,0,4,0.0,7,0,-66,4687,4282885034375,6241293814062,6241398040625,4282989265625
1623259815848967648,7c:df:a1:0e:db:f1,0,4,0.0,7,1,-66,3124,4315035034375,6273443854687,6273548040625,4315139223437
1623259815848967648,7c:df:a1:0e:db:f1,0,4,0.0,7,2,-66,4687,4347216034375,6305624898437,6305729040625,4347320181250
1623259815848967648,7c:df:a1:0e:db:f1,0,4,0.0,7,3,-66,4687,4383043034375,6341451945312,6341556040625,4383147134375
1623259815848967648,7c:df:a1:0e:db:f1,0,4,0.0,7,4,-66,4687,4415372034375,6373780987500,6373885040625,4415476092187
1623259815848967648,7c:df:a1:0e:db:f1,0,4,0.0,7,5,-66,6249,4447528034375,6405937029687,6406041040625,4447632051562
1623259815848967648,7c:df:a1:0e:db:f1,0,4,0.0,7,6,-66,4687,4483283034375,6441692076562,6441796040625,4483387003125
1623259816553660711,7c:df:a1:0e:db:f1,0,4,0.0,8,0,-66,4687,4982866034375,230389332812,230493640625,4982970346875
1623259816553660711,7c:df:a1:0e:db:f1,0,4,0.0,8,1,-66,4687,5015037034375,262560373437,262664640625,5015141306250
1623259816553660711,7c:df:a1:0e:db:f1,0,4,0.0,8,2,-66,4687,5047241034375,294764415625,294868640625,5047345264062
1623259816553660711,7c:df:a1:0e:db:f1,0,4,0.0,8,3,-66,4687,5083053034375,330576462500,330680640625,5083157217187
1623259816553660711,7c:df:a1:0e:db:f1,0,4,0.0,8,4,-66,4687,5115291034375,362814506250,362918640625,5115395173437
1623259816553660711,7c:df:a1:0e:db:f1,0,4,0.0,8,5,-66,4687,5147470034375,394993548437,395097640625,5147574131250
1623259816553660711,7c:df:a1:0e:db:f1,0,4,0.0,8,6,-66,4687,5183247034375,430770595312,430874640625,5183351084375
1623259816553660711,7c:df:a1:0e:db:f1,0,4,0.0,8,7,-66,3124,5215439034375,462962635937,463066640625,5215543042187
1623259817255439991,7c:df:a1:0e:db:f1,0,3,0.0,8,0,-66,3124,5682853034375,930377248437,930481640625,5682957429687
1623259817255439991,7c:df:a1:0e:db:f1,0,3,0.0,8,1,-67,3125,5715037034375,962561290625,962665640625,5715141387500
1623259817255439991,7c:df:a1:0e:db:f1,0,3,0.0,8,2,-66,3124,5747225034375,994749332812,994853640625,5747329345312
1623259817255439991,7c:df:a1:0e:db:f1,0,3,0.0,8,3,-66,3125,5787001034375,1034525384375,1034629640625,5787105293750
1623259817255439991,7c:df:a1:0e:db:f1,0,3,0.0,8,4,-66,3125,5815271034375,1062795421875,1062899640625,5815375256250
1623259817255439991,7c:df:a1:0e:db:f1,0,3,0.0,8,5,-66,4687,5847537034375,1095061465625,1095165640625,5847641214062
1623259817255439991,7c:df:a1:0e:db:f1,0,3,0.0,8,6,-66,3124,5883261034375,1130785510937,1130889640625,5883365167187
1623259817255439991,7c:df:a1:0e:db:f1,0,3,0.0,8,7,-66,3125,5915520034375,1163044553125,1163148640625,5915624125000
1623259817955532070,7c:df:a1:0e:db:f1,0,4,0.0,8,0,-66,6249,6382927034375,1630452167187,1630556640625,6383031514062
1623259817955532070,7c:df:a1:0e:db:f1,0,4,0.0,8,1,-66,4687,6415212034375,1662737207812,1662841640625,6415316471875
1623259817955532070,7c:df:a1:0e:db:f1,0,4,0.0,8,2,-66,4687,6447436034375,1694961250000,1695065640625,6447540429687
1623259817955532070,7c:df:a1:0e:db:f1,0,4,0.0,8,3,-66,4687,6483152034375,1730677296875,1730781640625,6483256382812
1623259817955532070,7c:df:a1:0e:db:f1,0,4,0.0,8,4,-66,4687,6515282034375,1762807339062,1762911640625,6515386340625
1623259817955532070,7c:df:a1:0e:db:f1,0,4,0.0,8,5,-66,4687,6547508034375,1795033381250,1795137640625,6547612298437
1623259817955532070,7c:df:a1:0e:db:f1,0,4,0.0,8,6,-66,3124,6583333034375,1830858426562,1830962640625,6583437251562
1623259817955532070,7c:df:a1:0e:db:f1,0,4,0.0,8,7,-66,1562,6615495034375,1863020468750,1863124640625,6615599207812
1623259818652715367,7c:df:a1:0e:db:f1,0,4,0.0,8,0,-66,4687,371976634375,2330389078125,2330492640625,372080201562
1623259818652715367,7c:df:a1:0e:db:f1,0,4,0.0,8,1,-66,3124,404129634375,2362542120312,2362645640625,404233157812
1623259818652715367,7c:df:a1:0e:db:f1,0,4,0.0,8,2,-66,4687,436359634375,2394772160937,2394876640625,436464118750
1623259818652715367,7c:df:a1:0e:db:f1,0,4,0.0,8,3,-66,4687,472113634375,2430526207812,2430630640625,472218071875
1623259818652715367,7c:df:a1:0e:db:f1,0,4,0.0,8,4,-66,4687,504317634375,2462730250000,2462834640625,504422029687
1623259818652715367,7c:df:a1:0e:db:f1,0,4,0.0,8,5,-66,6249,536499634375,2494912292187,2495016640625,536603989062
1623259818652715367,7c:df:a1:0e:db:f1,0,4,0.0,8,6,-66,6249,572343634375,2530756339062,2530860640625,572447942187
1623259818652715367,7c:df:a1:0e:db:f1,0,4,0.0,8,7,-66,1562,604511634375,2562924378125,2563028640625,604615898437
1623259819353860557,7c:df:a1:0e:db:f1,0,5,0.0,8,0,-66,4687,1071963634375,3030376982812,3030480640625,1072067296875
1623259819353860557,7c:df:a1:0e:db:f1,0,5,0.0,8,1,-67,6250,1106427634375,3064841028125,3064944640625,1106531253125
1623259819353860557,7c:df:a1:0e:db:f1,0,5,0.0,8,2,-66,6250,1136510634375,3094924065625,3095027640625,1136614215625
1623259819353860557,7c:df:a1:0e:db:f1,0,5,0.0,8,3,-66,3124,1172198634375,3130612110937,3130715640625,1172302167187
1623259819353860557,7c:df:a1:0e:db:f1,0,5,0.0,8,4,-66,4687,1204451634375,3162865153125,3162969640625,1204556126562
1623259819353860557,7c:df:a1:0e:db:f1,0,5,0.0,8,5,-66,6250,1240582634375,3198996200000,3199100640625,1240687081250
1623259819353860557,7c:df:a1:0e:db:f1,0,5,0.0,8,6,-66,4687,1272365634375,3230779240625,3230883640625,1272470039062
1623259819353860557,7c:df:a1:0e:db:f1,0,5,0.0,8,7,-66,4687,1304533634375,3262947281250,3263051640625,1304637998437
1623259820054319437,7c:df:a1:0e:db:f1,0,4,0.0,8,0,-66,3124,1772039634375,3730453876562,3730557640625,1772143401562
1623259820054319437,7c:df:a1:0e:db:f1,0,4,0.0,8,1,-66,4687,1804221634375,3762635918750,3762739640625,1804325360937
1623259820054319437,7c:df:a1:0e:db:f1,0,4,0.0,8,2,-66,4687,1836378634375,3794792959375,3794896640625,1836482320312
1623259820054319437,7c:df:a1:0e:db:f1,0,4,0.0,8,3,-66,4687,1872222634375,3830637004687,3830740640625,1872326275000
1623259820054319437,7c:df:a1:0e:db:f1,0,4,0.0,8,4,-66,3124,1904396634375,3862811045312,3862914640625,1904500232812
1623259820054319437,7c:df:a1:0e:db:f1,0,4,0.0,8,5,-66,6250,1936578634375,3894993087500,3895096640625,1936682193750
1623259820054319437,7c:df:a1:0e:db:f1,0,4,0.0,8,6,-66,3125,1972444634375,3930859131250,3930962640625,1972548146875
1623259820054319437,7c:df:a1:0e:db:f1,0,4,0.0,8,7,-66,4687,2004624634375,3963039173437,3963143640625,2004729106250
1623259820747985796,7c:df:a1:0e:db:f1,0,3,0.0,7,0,-67,3125,2473033634375,4431448765625,4431552640625,2473137512500
1623259820747985796,7c:df:a1:0e:db:f1,0,3,0.0,7,1,-66,3124,2504165634375,4462580804687,4462684640625,2504269473437
1623259820747985796,7c:df:a1:0e:db:f1,0,3,0.0,7,2,-66,3124,2536343634375,4494758845312,4494862640625,2536447432812
1623259820747985796,7c:df:a1:0e:db:f1,0,3,0.0,7,3,-66,3125,2604397634375,4562812931250,4562916640625,2604501346875
1623259820747985796,7c:df:a1:0e:db:f1,0,3,0.0,7,4,-66,3125,2636520634375,4594935971875,4595039640625,2636624306250
1623259820747985796,7c:df:a1:0e:db:f1,0,3,0.0,7,5,-66,3124,2672436634375,4630852017187,4630955640625,2672540260937
1623259820747985796,7c:df:a1:0e:db:f1,0,3,0.0,7,6,-66,3124,2704701634375,4663117057812,4663220640625,2704805220312
1623259821453176978,7c:df:a1:0e:db:f1,0,4,0.0,8,0,-66,3124,3172963634375,5131379648437,5131483640625,3173067629687
1623259821453176978,7c:df:a1:0e:db:f1,0,4,0.0,8,1,-66,3124,3204260634375,5162676689062,5162780640625,3204364589062
1623259821453176978,7c:df:a1:0e:db:f1,0,4,0.0,8,2,-66,4687,3237761634375,5196177731250,5196281640625,3237865548437
1623259821453176978,7c:df:a1:0e:db:f1,0,4,0.0,8,3,-66,4687,3272666634375,5231082775000,5231186640625,3272770504687
1623259821453176978,7c:df:a1:0e:db:f1,0,4,0.0,8,4,-66,4687,3304366634375,5262782814062,5262886640625,3304470465625
1623259821453176978,7c:df:a1:0e:db:f1,0,4,0.0,8,5,-66,3124,3336562634375,5294978854687,5295082640625,3336666423437
1623259821453176978,7c:df:a1:0e:db:f1,0,4,0.0,8,6,-66,4687,3372374634375,5330790900000,5330894640625,3372478379687
1623259821453176978,7c:df:a1:0e:db:f1,0,4,0.0,8,7,-67,4687,3404546634375,5362962940625,5363066640625,3404650339062
1623259822153924858,7c:df:a1:0e:db:f1,0,4,0.0,8,0,-66,4687,3871993634375,5830410525000,5830514640625,3872097754687
1623259822153924858,7c:df:a1:0e:db:f1,0,4,0.0,8,1,-66,3124,3904153634375,5862570564062,5862674640625,3904257714062
1623259822153924858,7c:df:a1:0e:db:f1,0,4,0.0,8,2,-66,4687,3936397634375,5894814606250,5894918640625,3936501673437
1623259822153924858,7c:df:a1:0e:db:f1,0,4,0.0,8,3,-66,4687,3972137634375,5930554650000,5930658640625,3972241629687
1623259822153924858,7c:df:a1:0e:db:f1,0,4,0.0,8,4,-66,6250,4004389634375,5962806690625,5962910640625,4004493590625
1623259822153924858,7c:df:a1:0e:db:f1,0,4,0.0,8,5,-66,4687,4037489634375,5995906731250,5996010640625,4037593548437
1623259822153924858,7c:df:a1:0e:db:f1,0,4,0.0,8,6,-66,4687,4072370634375,6030787775000,6030891640625,4072474504687
1623259822153924858,7c:df:a1:0e:db:f1,0,4,0.0,8,7,-66,4687,4104539634375,6062956815625,6063060640625,4104643464062
1623259822852241056,7c:df:a1:0e:db:f1,0,3,0.0,8,0,-66,3125,4571976634375,6530394390625,6530498640625,4572080887500
1623259822852241056,7c:df:a1:0e:db:f1,0,3,0.0,8,1,-66,4687,4604133634375,6562551429687,6562655640625,4604237850000
1623259822852241056,7c:df:a1:0e:db:f1,0,3,0.0,8,2,-66,3125,4636339634375,6594757468750,6594861640625,4636443809375
1623259822852241056,7c:df:a1:0e:db:f1,0,3,0.0,8,3,-66,3125,4672188634375,6630606512500,6630710640625,4672292765625
1623259822852241056,7c:df:a1:0e:db:f1,0,3,0.0,8,4,-66,4687,4704486634375,6662904553125,6663008640625,4704590726562
1623259822852241056,7c:df:a1:0e:db:f1,0,3,0.0,8,5,-66,4687,4736672634375,6695090592187,6695194640625,4736776687500
1623259822852241056,7c:df:a1:0e:db:f1,0,3,0.0,8,6,-66,4687,4772401634375,19933235937,20037240625,4772505643750
1623259822852241056,7c:df:a1:0e:db:f1,0,3,0.0,8,7,-66,1562,4804562634375,52094273437,52198240625,4804666603125
1623259826765353386,7c:df:a1:0e:db:f1,180,228,27.0,8,0,-67,229687,1767756234375,2741463351562,2741566803125,1767859915625
1623259826765353386,7c:df:a1:0e:db:f1,180,228,27.0,8,1,-66,229687,1799932234375,2773639387500,2773742803125,1800035879687
1623259826765353386,7c:df:a1:0e:db:f1,180,228,27.0,8,2,-67,226562,1832127234375,2805834421875,2805937803125,1832230842187
1623259826765353386,7c:df:a1:0e:db:f1,180,228,27.0,8,3,-67,226562,1867937234375,2841644460937,2841747803125,1868040803125
1623259826765353386,7c:df:a1:0e:db:f1,180,228,27.0,8,4,-66,228125,1900101234375,2873808496875,2873911803125,1900204768750
1623259826765353386,7c:df:a1:0e:db:f1,180,228,27.0,8,5,-66,228125,1932304234375,2906011534375,2906114803125,1932407731250
1623259826765353386,7c:df:a1:0e:db:f1,180,228,27.0,8,6,-66,228124,1971088234375,2944795576562,2944899803125,1971192689062
1623259826765353386,7c:df:a1:0e:db:f1,180,228,27.0,8,7,-66,231249,2000432234375,2974139610937,2974243803125,2000536657812
1623259827450798880,7c:df:a1:0e:db:f1,0,2,0.0,7,0,-67,1562,2500864234375,3474572157812,3474676028125,2500968106250
1623259827450798880,7c:df:a1:0e:db:f1,0,2,0.0,7,1,-66,3124,2532144234375,3505852192187,3505956028125,2532248073437
1623259827450798880,7c:df:a1:0e:db:f1,0,2,0.0,7,2,-66,3125,2567855234375,3541563231250,3541667028125,2567959034375
1623259827450798880,7c:df:a1:0e:db:f1,0,2,0.0,7,3,-66,1562,2600043234375,3573751265625,3573855028125,2600146998437
1623259827450798880,7c:df:a1:0e:db:f1,0,2,0.0,7,4,-66,6250,2632268234375,3605976303125,3606080028125,2632371965625
1623259827450798880,7c:df:a1:0e:db:f1,0,2,0.0,7,5,-66,3125,2668031234375,3641739340625,3641843028125,2668134925000
1623259827450798880,7c:df:a1:0e:db:f1,0,2,0.0,7,6,0,0,0,0,0,0
1623259828161572901,7c:df:a1:0e:db:f1,0,4,0.0,8,0,-66,4687,3167571234375,4141279884375,4141384028125,3167675382812
1623259828161572901,7c:df:a1:0e:db:f1,0,4,0.0,8,1,-66,4687,3199748234375,4173456918750,4173561028125,3199852348437
1623259828161572901,7c:df:a1:0e:db:f1,0,4,0.0,8,2,-66,3125,3231949234375,4205657953125,4205762028125,3232053312500
1623259828161572901,7c:df:a1:0e:db:f1,0,4,0.0,8,3,-66,3124,3267753234375,4241461992187,4241566028125,3267857273437
1623259828161572901,7c:df:a1:0e:db:f1,0,4,0.0,8,4,-66,4687,3299951234375,4273660028125,4273764028125,3300055239062
1623259828161572901,7c:df:a1:0e:db:f1,0,4,0.0,8,5,-66,6250,3332128234375,4305837062500,4305941028125,3332232206250
1623259828161572901,7c:df:a1:0e:db:f1,0,4,0.0,8,6,-66,4687,3367964234375,4341673101562,4341777028125,3368068165625
1623259828161572901,7c:df:a1:0e:db:f1,0,4,0.0,8,7,-66,3125,3402233234375,4375942137500,4376046028125,3402337128125
1623259828859994480,7c:df:a1:0e:db:f1,0,3,0.0,8,0,-66,3125,3867573234375,4841282640625,4841387028125,3867677625000
1623259828859994480,7c:df:a1:0e:db:f1,0,3,0.0,8,1,-66,3125,3899770234375,4873479675000,4873584028125,3899874590625
1623259828859994480,7c:df:a1:0e:db:f1,0,3,0.0,8,2,-66,3124,3931922234375,4905631710937,4905736028125,3932026554687
1623259828859994480,7c:df:a1:0e:db:f1,0,3,0.0,8,3,-66,4687,3967773234375,4941482750000,4941587028125,3967877517187
1623259828859994480,7c:df:a1:0e:db:f1,0,3,0.0,8,4,-66,4687,4000087234375,4973796784375,4973901028125,4000191482812
1623259828859994480,7c:df:a1:0e:db:f1,0,3,0.0,8,5,-66,4687,4032260234375,5005969818750,5006074028125,4032364448437
1623259828859994480,7c:df:a1:0e:db:f1,0,3,0.0,8,6,-66,3124,4067968234375,5041677857812,5041782028125,4068072407812
1623259828859994480,7c:df:a1:0e:db:f1,0,3,0.0,8,7,-66,4687,4100137234375,5073846892187,5073951028125,4100241375000
1623259829561634939,7c:df:a1:0e:db:f1,0,3,0.0,8,0,-66,3124,4567552234375,5541262392187,5541366028125,4567655873437
1623259829561634939,7c:df:a1:0e:db:f1,0,3,0.0,8,1,-66,4687,4599830234375,5573540428125,5573644028125,4599933839062
1623259829561634939,7c:df:a1:0e:db:f1,0,3,0.0,8,2,-66,3124,4631944234375,5605654460937,5605758028125,4632047804687
1623259829561634939,7c:df:a1:0e:db:f1,0,3,0.0,8,3,-66,4687,4667739234375,5641449500000,5641553028125,4667842767187
1623259829561634939,7c:df:a1:0e:db:f1,0,3,0.0,8,4,-66,3124,4699918234375,5673628532812,5673732028125,4700021732812
1623259829561634939,7c:df:a1:0e:db:f1,0,3,0.0,8,5,-66,3124,4732124234375,5705834567187,5705939028125,4732228698437
1623259829561634939,7c:df:a1:0e:db:f1,0,3,0.0,8,6,-66,4687,4768506234375,5742216606250,5742321028125,4768610660937
1623259829561634939,7c:df:a1:0e:db:f1,0,3,0.0,8,7,-66,4687,4800124234375,5773834640625,5773939028125,4800228626562
1623259830253865938,7c:df:a1:0e:db:f1,0,3,0.0,7,0,-67,3124,5267615234375,6241326135937,6241430028125,5267719129687
1623259830253865938,7c:df:a1:0e:db:f1,0,3,0.0,7,1,-67,3124,5299783234375,6273494170312,6273598028125,5299887095312
1623259830253865938,7c:df:a1:0e:db:f1,0,3,0.0,7,2,-67,1562,5331948234375,6305659203125,6305763028125,5332052060937
1623259830253865938,7c:df:a1:0e:db:f1,0,3,0.0,7,3,-66,6250,5367826234375,6341537243750,6341641028125,5367930025000
1623259830253865938,7c:df:a1:0e:db:f1,0,3,0.0,7,4,-66,3124,5399997234375,6373708276562,6373812028125,5400100989062
1623259830253865938,7c:df:a1:0e:db:f1,0,3,0.0,7,5,-67,3124,5432188234375,6405899310937,6406003028125,5432291954687
1623259830253865938,7c:df:a1:0e:db:f1,0,3,0.0,7,6,-67,4687,5468000234375,6441711348437,6441815028125,5468103918750
1623259830956715134,7c:df:a1:0e:db:f1,0,3,0.0,8,0,-66,3125,5967612234375,230437475000,230541628125,5967716390625
1623259830956715134,7c:df:a1:0e:db:f1,0,3,0.0,8,1,-66,3125,5999876234375,262701509375,262805628125,5999980356250
1623259830956715134,7c:df:a1:0e:db:f1,0,3,0.0,8,2,-66,3125,6032028234375,294853543750,294957628125,6032132321875
1623259830956715134,7c:df:a1:0e:db:f1,0,3,0.0,8,3,-66,4687,6067740234375,330565581250,330669628125,6067844285937
1623259830956715134,7c:df:a1:0e:db:f1,0,3,0.0,8,4,-66,4687,6099941234375,362766615625,362870628125,6100045251562
1623259830956715134,7c:df:a1:0e:db:f1,0,3,0.0,8,5,-66,3124,6132152234375,394977648437,395081628125,6132256217187
1623259830956715134,7c:df:a1:0e:db:f1,0,3,0.0,8,6,-66,3124,6167949234375,430774685937,430878628125,6168053179687
1623259830956715134,7c:df:a1:0e:db:f1,0,3,0.0,8,7,-66,3125,6200117234375,462942718750,463046628125,6200221146875
1623259831663100068,7c:df:a1:0e:db:f1,0,4,0.0,8,0,-66,3125,6671446234375,934272212500,934376628125,6671550653125
1623259831663100068,7c:df:a1:0e:db:f1,0,4,0.0,8,1,-66,4687,6703622234375,966448246875,966552628125,6703726620312
1623259831663100068,7c:df:a1:0e:db:f1,0,4,0.0,8,2,-66,4687,24940834375,998653279687,998757628125,25045187500
1623259831663100068,7c:df:a1:0e:db:f1,0,4,0.0,8,3,-66,6249,60722834375,1034435317187,1034539628125,60827151562
1623259831663100068,7c:df:a1:0e:db:f1,0,4,0.0,8,4,-66,3125,92911834375,1066624350000,1066728628125,93016115625
1623259831663100068,7c:df:a1:0e:db:f1,0,4,0.0,8,5,-66,4687,125117834375,1098830384375,1098934628125,125222082812
1623259831663100068,7c:df:a1:0e:db:f1,0,4,0.0,8,6,-66,3124,160977834375,1134690420312,1134794628125,161082045312
1623259831663100068,7c:df:a1:0e:db:f1,0,4,0.0,8,7,-66,4687,193143834375,1166856454687,1166960628125,193248012500
