timestamp,anchorId,rtt_est,rtt_raw,dist_est,own_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623775325193068795,7c:df:a1:05:87:c7,47,65,7.150000095367432,8.0,3,1,-87,59375,4410283962500,3594930834375,3595034623437,4410387810937
1623775325193068795,7c:df:a1:05:87:c7,47,65,7.150000095367432,8.0,3,2,-87,73437,4439113962500,3623760879687,3623864623437,4439217779687
1623775325697011084,7c:df:a1:0f:74:e9,74,96,11.180000305175781,8.0,1,0,-85,96876,5642163964062,4074818203125,4074922623437,5642268481250
1623775326212985791,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,0,-74,18751,4663714442187,4589115575000,4589219623437,4663818509375
1623775326212985791,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,1,-74,15626,4695924442187,4621325631250,4621429623437,4696028450000
1623775326212985791,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,2,-74,17188,4728120442187,4653521687500,4653625623437,4728224395312
1623775326730276993,7c:df:a1:06:b9:dd,23,37,3.509999990463257,4.0,3,0,-78,35938,967523451562,5095658268750,5095762623437,967627842187
1623775326730276993,7c:df:a1:06:b9:dd,23,37,3.509999990463257,4.0,3,1,-78,34375,1000411426562,5128546323437,5128650623437,1000515760937
1623775326730276993,7c:df:a1:06:b9:dd,23,37,3.509999990463257,4.0,3,2,-78,42188,1030963426562,5159098401562,5159202623437,1031067690625
1623775327236813429,7c:df:a1:05:87:c7,35,51,5.329999923706055,8.0,2,0,-86,39063,6426188962500,5610837853125,5610941623437,6426292771875
1623775327236813429,7c:df:a1:05:87:c7,35,51,5.329999923706055,8.0,2,1,-87,64063,6458358962500,5643007881250,5643111623437,6458462768750
1623775327754436312,7c:df:a1:0f:74:e9,82,105,12.350000381469727,12.0,3,0,-86,98438,981819564062,6125358846875,6125462623437,981923439062
1623775327754436312,7c:df:a1:0f:74:e9,82,105,12.350000381469727,12.0,3,1,-85,106250,1015837564062,6159376826562,6159480623437,1015941467187
1623775327754436312,7c:df:a1:0f:74:e9,82,105,12.350000381469727,12.0,3,2,-86,112501,1046234564062,6189773796875,6189877623437,1046338503125
1623775328268253592,7c:df:a1:0e:db:f1,5,16,0.7799999713897705,2.0,3,0,-74,17188,6708990442187,6634395209375,6634499623437,6709094873437
1623775328268253592,7c:df:a1:0e:db:f1,5,16,0.7799999713897705,2.0,3,1,-73,18751,30914042187,6667205268750,6667309623437,31018415625
1623775328268253592,7c:df:a1:0e:db:f1,5,16,0.7799999713897705,2.0,3,2,-74,12500,62503042187,6698794326562,6698898623437,62607351562
1623775328782613292,7c:df:a1:06:b9:dd,22,36,3.380000114440918,4.0,3,0,-78,40625,3021227426562,438481020312,438585223437,3021331670312
1623775328782613292,7c:df:a1:06:b9:dd,22,36,3.380000114440918,4.0,3,1,-78,31251,3053407451562,470661118750,470765223437,3053511587500
1623775328782613292,7c:df:a1:06:b9:dd,22,36,3.380000114440918,4.0,3,2,-78,37501,3085697426562,502951181250,503055223437,3085801506250
1623775329296383428,7c:df:a1:05:87:c7,52,70,7.800000190734863,8.0,3,0,-86,64062,1767672562500,952323504687,952427223437,1767776345312
1623775329296383428,7c:df:a1:05:87:c7,52,70,7.800000190734863,8.0,3,1,-86,65625,1799920575000,984571551562,984675223437,1800024312500
1623775329296383428,7c:df:a1:05:87:c7,52,70,7.800000190734863,8.0,3,2,-85,81250,1832663562500,1017314581250,1017418223437,1832767285937
1623775329810794129,7c:df:a1:0f:74:e9,83,106,12.479999542236328,12.0,3,0,-85,118751,3035494576562,1468146100000,1468250223437,3035598818750
1623775329810794129,7c:df:a1:0f:74:e9,83,106,12.479999542236328,12.0,3,1,-85,110938,3068481564062,1501133065625,1501237223437,3068585832812
1623775329810794129,7c:df:a1:0f:74:e9,83,106,12.479999542236328,12.0,3,2,-85,90625,3099893564062,1532545045312,1532649223437,3099997832812
1623775330327210616,7c:df:a1:0e:db:f1,3,14,0.5199999809265137,2.0,3,0,-74,15625,2056559042187,1981967476562,1982071223437,2056662804687
1623775330327210616,7c:df:a1:0e:db:f1,3,14,0.5199999809265137,2.0,3,1,-75,15625,2088758042187,2014166535937,2014270223437,2088861745312
1623775330327210616,7c:df:a1:0e:db:f1,3,14,0.5199999809265137,2.0,3,2,-74,12501,2120969042187,2046377590625,2046481223437,2121072687500
1623775330841713061,7c:df:a1:06:b9:dd,25,39,3.7699999809265137,2.0,3,0,-78,40625,5079852426562,2497111223437,2497215223437,5079956467187
1623775330841713061,7c:df:a1:06:b9:dd,25,39,3.7699999809265137,2.0,3,1,-78,39063,5112021451562,2529280328125,2529384223437,5112125385937
1623775330841713061,7c:df:a1:06:b9:dd,25,39,3.7699999809265137,2.0,3,2,-77,37501,5144209426562,2561468384375,2561572223437,5144313303125
1623775331354824061,7c:df:a1:05:87:c7,46,64,7.019999980926514,8.0,2,0,-86,67187,3827257562500,3011910582812,3012014223437,3827361270312
1623775331354824061,7c:df:a1:05:87:c7,46,64,7.019999980926514,8.0,2,1,-86,60938,3891688562500,3076341637500,3076445223437,3891792209375
1623775331868713731,7c:df:a1:0f:74:e9,91,115,13.649999618530273,13.0,3,0,-86,120313,5096752564062,3529402709375,3529506223437,5096856198437
1623775331868713731,7c:df:a1:0f:74:e9,91,115,13.649999618530273,13.0,3,1,-87,117188,5128955564062,3561605690625,3561709223437,5129059214062
1623775331868713731,7c:df:a1:0f:74:e9,91,115,13.649999618530273,13.0,3,2,-86,109375,5161137564062,3593787667187,3593891223437,5161241229687
1623775332380767810,7c:df:a1:0e:db:f1,4,15,0.6499999761581421,2.0,3,0,-74,14063,4113023042187,4038435134375,4038539223437,4113127145312
1623775332380767810,7c:df:a1:0e:db:f1,4,15,0.6499999761581421,2.0,3,1,-74,17188,4149361042187,4074773200000,4074877223437,4149465082812
1623775332380767810,7c:df:a1:0e:db:f1,4,15,0.6499999761581421,2.0,3,2,-74,15625,4183110042187,4108522257812,4108626223437,4183214023437
1623775332896972637,7c:df:a1:06:b9:dd,21,35,3.25,2.0,3,0,-78,32813,426226026562,4554376420312,4554480223437,426329862500
1623775332896972637,7c:df:a1:06:b9:dd,21,35,3.25,2.0,3,1,-77,39063,458401051562,4586551528125,4586655223437,458504785937
1623775332896972637,7c:df:a1:06:b9:dd,21,35,3.25,2.0,3,2,-78,35938,492326051562,4620476610937,4620580223437,492429700000
1623775333407880056,7c:df:a1:05:87:c7,62,82,9.359999656677246,8.0,2,0,-85,82813,5915952562500,5100607671875,5100711223437,5916056196875
1623775333407880056,7c:df:a1:05:87:c7,62,82,9.359999656677246,8.0,2,1,-85,81250,5948105575000,5132760725000,5132864223437,5948209154687
1623775333927354335,7c:df:a1:0f:74:e9,71,92,10.65999984741211,8.0,3,0,-87,76563,442441164062,5585976340625,5586080223437,442545123437
1623775333927354335,7c:df:a1:0f:74:e9,71,92,10.65999984741211,8.0,3,1,-86,100001,474205164062,5617740331250,5617844223437,474309156250
1623775333927354335,7c:df:a1:0f:74:e9,71,92,10.65999984741211,8.0,3,2,-87,101563,508017176562,5651552303125,5651656223437,508121198437
1623775334444405572,7c:df:a1:0e:db:f1,4,15,0.6499999761581421,2.0,3,0,-73,17188,6172243042187,6097658801562,6097763223437,6172347481250
1623775334444405572,7c:df:a1:0e:db:f1,4,15,0.6499999761581421,2.0,3,1,-73,14063,6204458042187,6129873856250,6129978223437,6204562423437
1623775334444405572,7c:df:a1:0e:db:f1,4,15,0.6499999761581421,2.0,3,2,-73,15626,6236621042187,6162036912500,6162141223437,6236725368750
1623775334956434601,7c:df:a1:06:b9:dd,22,36,3.380000114440918,2.0,3,0,-78,35938,2485972026562,6614127639062,6614231223437,2486075646875
1623775334956434601,7c:df:a1:06:b9:dd,22,36,3.380000114440918,2.0,3,1,-78,34375,2518176026562,6646331720312,6646435223437,2518279564062
1623775334956434601,7c:df:a1:06:b9:dd,22,36,3.380000114440918,2.0,3,2,-77,39063,2550339026562,6678494803125,6678599223437,2550443485937
1623775335472070598,7c:df:a1:05:87:c7,52,71,7.929999828338623,8.0,3,0,-85,67187,1233093175000,417750332812,417853823437,1233196732812
1623775335472070598,7c:df:a1:05:87:c7,52,71,7.929999828338623,8.0,3,1,-84,68750,1268134162500,452791357812,452895823437,1268238696875
1623775335472070598,7c:df:a1:05:87:c7,52,71,7.929999828338623,8.0,3,2,-86,78125,1298573162500,483230389062,483334823437,1298677675000
1623775335987368089,7c:df:a1:0f:74:e9,93,118,14.039999961853027,13.0,3,0,-87,129688,2499780164062,932427587500,932531823437,2499884529687
1623775335987368089,7c:df:a1:0f:74:e9,93,118,14.039999961853027,13.0,3,1,-87,104688,2532080164062,964727570312,964831823437,2532184521875
1623775335987368089,7c:df:a1:0f:74:e9,93,118,14.039999961853027,13.0,3,2,-86,120313,2566140176562,998787562500,998891823437,2566244557812
1623775336504090471,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,0,-74,17188,1521246642187,1446666060937,1446769823437,1521350421875
1623775336504090471,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,1,-74,18751,1553466642187,1478886118750,1478989823437,1553570365625
1623775336504090471,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,2,-74,17188,1585630642187,1511050176562,1511153823437,1585734306250
1623775337018510830,7c:df:a1:06:b9:dd,20,34,3.119999885559082,4.0,3,0,-78,37500,4545758051562,1963032476562,1963136823437,4545862435937
1623775337018510830,7c:df:a1:06:b9:dd,20,34,3.119999885559082,4.0,3,1,-79,31250,4579641026562,1996915535937,1997019823437,4579745345312
1623775337018510830,7c:df:a1:06:b9:dd,20,34,3.119999885559082,4.0,3,2,-79,35938,4613880051562,2031154648437,2031258823437,4613984262500
1623775337531631157,7c:df:a1:05:87:c7,49,67,7.409999847412109,8.0,3,0,-86,78125,3294405175000,2479064406250,2479168823437,3294509670312
1623775337531631157,7c:df:a1:05:87:c7,49,67,7.409999847412109,8.0,3,1,-86,67187,3325094162500,2509753426562,2509857823437,3325198626562
1623775337531631157,7c:df:a1:05:87:c7,49,67,7.409999847412109,8.0,3,2,-87,56250,3357325162500,2541984445312,2542088823437,3357429596875
1623775338049822010,7c:df:a1:0f:74:e9,84,107,12.609999656677246,12.600000381469727,3,0,-87,112500,4560927176562,2993573235937,2993676823437,4561030876562
1623775338049822010,7c:df:a1:0f:74:e9,84,107,12.609999656677246,12.600000381469727,3,1,-86,104688,4594211164062,3026857200000,3026960823437,4594314892187
1623775338049822010,7c:df:a1:0f:74:e9,84,107,12.609999656677246,12.600000381469727,3,2,-87,104688,4624803164062,3057449182812,3057552823437,4624906909375
1623775338564881251,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,0,-74,17188,3583057642187,3508480701562,3508584823437,3583161781250
1623775338564881251,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,1,-73,18750,3615779642187,3541202760937,3541306823437,3615883723437
1623775338564881251,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,2,-73,15625,3647446642187,3572869814062,3572973823437,3647550667187
1623775339079730565,7c:df:a1:06:b9:dd,22,36,3.380000114440918,4.0,3,0,-78,37501,6607168026562,4024447637500,4024551823437,6607272250000
1623775339079730565,7c:df:a1:06:b9:dd,22,36,3.380000114440918,4.0,3,1,-78,35938,6640503026562,4057782718750,4057886823437,6640607167187
1623775339079730565,7c:df:a1:06:b9:dd,22,36,3.380000114440918,4.0,3,2,-78,35938,6671541026562,4088820796875,4088924823437,6671645089062
1623775339594757373,7c:df:a1:05:87:c7,62,82,9.359999656677246,8.0,3,0,-87,65625,5358874162500,4543535462500,4543639823437,5358978589062
1623775339594757373,7c:df:a1:05:87:c7,62,82,9.359999656677246,8.0,3,1,-87,79688,5397748162500,4582409493750,4582513823437,5397852571875
1623775339594757373,7c:df:a1:05:87:c7,62,82,9.359999656677246,8.0,3,2,-86,101563,5421514162500,4606175531250,4606279823437,5421618556250
1623775340108434403,7c:df:a1:0f:74:e9,85,109,12.869999885559082,12.600000381469727,3,0,-86,90626,6621535176562,5054179868750,5054283823437,6621639221875
1623775340108434403,7c:df:a1:0f:74:e9,85,109,12.869999885559082,12.600000381469727,3,1,-86,120313,6655203176562,5087847842187,5087951823437,6655307278125
1623775340108434403,7c:df:a1:0f:74:e9,85,109,12.869999885559082,12.600000381469727,3,2,-86,117188,6694232164062,5126876810937,5126980823437,6694336293750
1623775340629643209,7c:df:a1:0e:db:f1,6,18,1.0399999618530273,2.0,3,0,-74,18750,5643521642187,5568948335937,5569051823437,5643625148437
1623775340629643209,7c:df:a1:0e:db:f1,6,18,1.0399999618530273,2.0,3,1,-74,20313,5675707642187,5601134392187,5601238823437,5675812093750
1623775340629643209,7c:df:a1:0e:db:f1,6,18,1.0399999618530273,2.0,3,2,-74,17188,5712997642187,5638424456250,5638528823437,5713102026562
1623775341143350864,7c:df:a1:06:b9:dd,19,33,2.990000009536743,4.0,3,0,-78,35938,1960107651562,6088278821875,6088382823437,1960211689062
1623775341143350864,7c:df:a1:06:b9:dd,19,33,2.990000009536743,4.0,3,1,-78,34375,1992310626562,6120481879687,6120585823437,1992414604687
1623775341143350864,7c:df:a1:06:b9:dd,19,33,2.990000009536743,4.0,3,2,-78,29688,2024526626562,6152697956250,6152801823437,2024630523437
1623775341652168676,7c:df:a1:05:87:c7,53,72,8.0600004196167,8.0,2,0,-86,87500,739607775000,6635157539062,6635261823437,739712146875
1623775341652168676,7c:df:a1:05:87:c7,53,72,8.0600004196167,8.0,2,1,-86,57812,774191762500,6669741557812,6669845823437,774296085937
1623775342168285833,7c:df:a1:0f:74:e9,94,119,14.170000076293945,13.0,3,0,-85,120313,1976656776562,409300053125,409404423437,1976761267187
1623775342168285833,7c:df:a1:0f:74:e9,94,119,14.170000076293945,13.0,3,1,-86,117188,2008816764062,441460025000,441564423437,2008921279687
1623775342168285833,7c:df:a1:0f:74:e9,94,119,14.170000076293945,13.0,3,2,-86,120313,2041009764062,473653012500,473757423437,2041114295312
1623775342680025021,7c:df:a1:0e:db:f1,6,18,1.0399999618530273,2.0,3,0,-74,20313,991998242187,917428553125,917532423437,992102132812
1623775342680025021,7c:df:a1:0e:db:f1,6,18,1.0399999618530273,2.0,3,1,-74,15626,1024264242187,949694609375,949798423437,1024368071875
1623775342680025021,7c:df:a1:0e:db:f1,6,18,1.0399999618530273,2.0,3,2,-74,18750,1058452242187,983882670312,983986423437,1058556014062
1623775343198973375,7c:df:a1:06:b9:dd,20,34,3.119999885559082,2.0,3,0,-78,31250,4020007626562,1437297548437,1437401423437,4020111532812
1623775343198973375,7c:df:a1:06:b9:dd,20,34,3.119999885559082,2.0,3,1,-78,35938,4050057651562,1467347648437,1467451423437,4050161462500
1623775343198973375,7c:df:a1:06:b9:dd,20,34,3.119999885559082,2.0,3,2,-77,37501,4082290626562,1499580706250,1499684423437,4082394381250
1623775343715974748,7c:df:a1:05:87:c7,52,71,7.929999828338623,8.0,3,0,-86,82812,2763614762500,1948280117187,1948384423437,2763719151562
1623775343715974748,7c:df:a1:05:87:c7,52,71,7.929999828338623,8.0,3,1,-86,51562,2795031762500,1979697148437,1979801423437,2795136089062
1623775343715974748,7c:df:a1:05:87:c7,52,71,7.929999828338623,8.0,3,2,-86,79688,2827225762500,2011891187500,2011995423437,2827330078125
1623775344230707753,7c:df:a1:0f:74:e9,79,102,11.960000038146973,12.0,3,0,-86,81251,4031159764062,2463801618750,2463905423437,4031263650000
1623775344230707753,7c:df:a1:0f:74:e9,79,102,11.960000038146973,12.0,3,1,-86,115626,4063320764062,2495962603125,2496066423437,4063424700000
1623775344230707753,7c:df:a1:0f:74:e9,79,102,11.960000038146973,12.0,3,2,-87,110938,4095985764062,2528627584375,2528731423437,4096089714062
1623775344743707863,7c:df:a1:0e:db:f1,4,15,0.6499999761581421,2.0,3,0,-74,15625,3053119242187,2978553164062,2978657423437,3053223517187
1623775344743707863,7c:df:a1:0e:db:f1,4,15,0.6499999761581421,2.0,3,1,-73,15625,3085258242187,3010692220312,3010796423437,3085362460937
1623775344743707863,7c:df:a1:0e:db:f1,4,15,0.6499999761581421,2.0,3,2,-73,14063,3117493242187,3042927276562,3043031423437,3117597403125
1623775345261535276,7c:df:a1:06:b9:dd,20,34,3.119999885559082,4.0,3,0,-78,35938,6076784626562,3494079678125,3494183423437,6076888407812
1623775345261535276,7c:df:a1:06:b9:dd,20,34,3.119999885559082,4.0,3,1,-78,34376,6108501626562,3525796756250,3525900423437,6108605328125
1623775345261535276,7c:df:a1:06:b9:dd,20,34,3.119999885559082,4.0,3,2,-78,34375,6140705651562,3558000860937,3558104423437,6140809248437
1623775345768341472,7c:df:a1:05:87:c7,40,57,6.110000133514404,8.0,1,0,-86,57813,4860826762500,4045494156250,4045598423437,4860931087500
1623775346288141161,7c:df:a1:0f:74:e9,80,103,12.09000015258789,12.0,3,0,-85,101563,6097377764062,4530018164062,4530122423437,6097482125000
1623775346288141161,7c:df:a1:0f:74:e9,80,103,12.09000015258789,12.0,3,1,-86,107813,6129514764062,4562155146875,4562259423437,6129619148437
1623775346288141161,7c:df:a1:0f:74:e9,80,103,12.09000015258789,12.0,3,2,-85,100000,6163728764062,4596369123437,4596473423437,6163833164062
1623775346802761312,7c:df:a1:0e:db:f1,5,16,0.7799999713897705,2.0,3,0,-74,20313,5110129242187,5035566762500,5035670423437,5110232923437
1623775346802761312,7c:df:a1:0e:db:f1,5,16,0.7799999713897705,2.0,3,1,-74,17188,5142837242187,5068274818750,5068378423437,5142940864062
1623775346802761312,7c:df:a1:0e:db:f1,5,16,0.7799999713897705,2.0,3,2,-74,12500,5174526242187,5099963876562,5100067423437,5174629801562
1623775347317394413,7c:df:a1:06:b9:dd,21,35,3.25,2.0,3,0,-77,37501,1422683226562,5550869787500,5550973423437,1422786900000
1623775347317394413,7c:df:a1:06:b9:dd,21,35,3.25,2.0,3,1,-78,37500,1454904226562,5583090870312,5583194423437,1455007817187
1623775347317394413,7c:df:a1:06:b9:dd,21,35,3.25,2.0,3,2,-78,32813,1487064226562,5615250948437,5615354423437,1487167734375
1623775347829103957,7c:df:a1:05:87:c7,56,75,8.449999809265137,8.0,3,0,-86,75000,174056362500,6069612123437,6069716423437,174160737500
1623775347829103957,7c:df:a1:05:87:c7,56,75,8.449999809265137,8.0,3,1,-85,65625,202878362500,6098434137500,6098538423437,202982714062
1623775347829103957,7c:df:a1:05:87:c7,56,75,8.449999809265137,8.0,3,2,-86,85938,235034375000,6130590200000,6130694423437,235138684375
1623775348352386083,7c:df:a1:0f:74:e9,79,102,11.960000038146973,12.0,3,0,-85,101563,1437421364062,6580946690625,6581050423437,1437525198437
1623775348352386083,7c:df:a1:0f:74:e9,79,102,11.960000038146973,12.0,3,1,-86,104688,1469562376562,6613087681250,6613191423437,1469666223437
1623775348352386083,7c:df:a1:0f:74:e9,79,102,11.960000038146973,12.0,3,2,-85,101563,1501788364062,6645313645312,6645417423437,1501892243750
1623775348867453459,7c:df:a1:0e:db:f1,5,16,0.7799999713897705,2.0,3,0,-74,17188,462535842187,387976967187,388081023437,462639915625
1623775348867453459,7c:df:a1:0e:db:f1,5,16,0.7799999713897705,2.0,3,1,-74,14063,494690842187,420132018750,420236023437,494794860937
1623775348867453459,7c:df:a1:0e:db:f1,5,16,0.7799999713897705,2.0,3,2,-74,18751,526931842187,452373081250,452477023437,527035803125
1623775349380725869,7c:df:a1:06:b9:dd,22,36,3.380000114440918,4.0,3,0,-78,32813,3488975251562,906280526562,906384023437,3489078781250
1623775349380725869,7c:df:a1:06:b9:dd,22,36,3.380000114440918,4.0,3,1,-78,39063,3521188226562,938493581250,938598023437,3521292707812
1623775349380725869,7c:df:a1:06:b9:dd,22,36,3.380000114440918,4.0,3,2,-79,37500,3553808226562,971113664062,971218023437,3553912623437
1623775349895644050,7c:df:a1:05:87:c7,53,72,8.0600004196167,8.0,3,0,-86,84375,2235125362500,1419796692187,1419901023437,2235229778125
1623775349895644050,7c:df:a1:05:87:c7,53,72,8.0600004196167,8.0,3,1,-87,53125,2267508362500,1452179723437,1452284023437,2267612715625
1623775349895644050,7c:df:a1:05:87:c7,53,72,8.0600004196167,8.0,3,2,-88,81250,2299500362500,1484171760937,1484276023437,2299604706250
1623775350410467606,7c:df:a1:0f:74:e9,79,102,11.960000038146973,10.989999771118164,3,0,-84,98438,3501446364062,1934083781250,1934188023437,3501550704687
1623775350410467606,7c:df:a1:0f:74:e9,79,102,11.960000038146973,10.989999771118164,3,1,-85,95313,3533641376562,1966278765625,1966383023437,3533745729687
1623775350410467606,7c:df:a1:0f:74:e9,79,102,11.960000038146973,10.989999771118164,3,2,-85,112500,3565839364062,1998476735937,1998581023437,3565943764062
1623775350922650680,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,0,-74,17188,2523380842187,2448825556250,2448930023437,2523485326562
1623775350922650680,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,1,-74,17188,2555600842187,2481045610937,2481150023437,2555705271875
1623775350922650680,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,2,-74,17188,2587752842187,2513197665625,2513302023437,2587857217187
1623775351433951319,7c:df:a1:06:b9:dd,25,39,3.7699999809265137,4.0,2,0,-78,39063,5578917226562,2996227667187,2996332023437,5579021621875
1623775351433951319,7c:df:a1:06:b9:dd,25,39,3.7699999809265137,4.0,2,1,-78,39063,5611094226562,3028404745312,3028509023437,5611198543750
1623775351943374266,7c:df:a1:05:87:c7,63,83,9.489999771118164,8.0,2,0,-87,79688,4293966362500,3478639668750,3478744023437,4294070796875
1623775351943374266,7c:df:a1:05:87:c7,63,83,9.489999771118164,8.0,2,1,-87,87500,4358361362500,3543034740625,3543139023437,4358465732812
1623775352458297587,7c:df:a1:0f:74:e9,71,93,10.789999961853027,8.0,3,0,-85,89063,5556688364062,3989324273437,3989428023437,5556792203125
1623775352458297587,7c:df:a1:0f:74:e9,71,93,10.789999961853027,8.0,3,1,-84,101563,5587864364062,4020500257812,4020604023437,5587968231250
1623775352458297587,7c:df:a1:0f:74:e9,71,93,10.789999961853027,8.0,3,2,-86,90626,5620123376562,4052759243750,4052863023437,5620227246875
1623775352977496671,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,0,-74,20313,4571691842187,4497140131250,4497244023437,4571795754687
1623775352977496671,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,1,-74,14063,4603862842187,4529311184375,4529415023437,4603966695312
1623775352977496671,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,3,2,-74,18751,4636046842187,4561495243750,4561599023437,4636150640625
1623775353490053765,7c:df:a1:06:b9:dd,24,38,3.640000104904175,2.0,3,0,-78,35938,888302826562,5016504684375,5016609023437,888407201562
1623775353490053765,7c:df:a1:06:b9:dd,24,38,3.640000104904175,2.0,3,1,-77,40625,920486826562,5048688764062,5048793023437,920591126562
1623775353490053765,7c:df:a1:06:b9:dd,24,38,3.640000104904175,2.0,3,2,-78,37501,952640851562,5080842865625,5080947023437,952745046875
1623775354000350013,7c:df:a1:05:87:c7,58,78,8.84000015258789,8.0,2,0,-87,62500,6346309375000,5530984678125,5531089023437,6346413782812
1623775354000350013,7c:df:a1:05:87:c7,58,78,8.84000015258789,8.0,2,1,-86,93750,6410718362500,5595393717187,5595498023437,6410822762500
1623775354514654924,7c:df:a1:0f:74:e9,76,98,11.4399995803833,12.0,3,0,-85,95313,905606964062,6049127764062,6049232023437,905711318750
1623775354514654924,7c:df:a1:0f:74:e9,76,98,11.4399995803833,12.0,3,1,-87,110938,933885964062,6077406748437,6077511023437,933990350000
1623775354514654924,7c:df:a1:0f:74:e9,76,98,11.4399995803833,12.0,3,2,-85,89063,966083964062,6109604710937,6109709023437,966188365625
1623775355023971196,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,2,0,-73,17188,6660887842187,6586339764062,6586444023437,6660992118750
1623775355023971196,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.0,2,1,-74,18751,6693065842187,6618517818750,6618622023437,6693170065625
1623775355537343451,7c:df:a1:06:b9:dd,22,36,3.380000114440918,4.0,3,0,-78,35938,2940413826562,357734400000,357838623437,2940518085937
1623775355537343451,7c:df:a1:06:b9:dd,22,36,3.380000114440918,4.0,3,1,-78,35938,2972581826562,389902479687,390006623437,2972686006250
1623775355537343451,7c:df:a1:06:b9:dd,22,36,3.380000114440918,4.0,3,2,-78,37501,3004767826562,422088559375,422192623437,3004871928125
1623775356050304985,7c:df:a1:05:87:c7,39,56,5.980000019073486,8.0,3,0,-87,26563,1681883962500,866561212500,866665623437,1681988400000
1623775356050304985,7c:df:a1:05:87:c7,39,56,5.980000019073486,8.0,3,1,-87,70313,1714033962500,898711256250,898815623437,1714138400000
